company,headline,sentiment,date
Boeing Corporation,"The Seattle Times Pink slips arrive for laid-off Boeing workers as company begins 10% cut Pink slips arrive for laid-off Boeing workers as company begins 10% cut ... Boeing began notifying workers who will be laid off on Wednesday, part of a 10%... . 13 Nov 2024",-0.4939,2024-11-13
Boeing Corporation,ProMarket How to Improve Governance of the Boeing Company Developing a norm or a culture at Boeing that emphasizes safety is vital. Taking into account employees' concerns in real time could prevent future safety... . 7 Aug 2024,0.7906,2024-08-07
Boeing Corporation,PR Newswire Boeing Board Names Kelly Ortberg President and CEO Boeing today announced that its Board of Directors has elected Robert K. “Kelly” Ortberg as the company's new president and chief executive officer. . 31 Jul 2024,0.0,2024-07-31
Boeing Corporation,"The Indian Express Boeing pleads guilty in US fraud conspiracy case: what this means, what comes next The beleaguered airline company has agreed to plead guilty to a criminal conspiracy fraud charge tied to two fatal Boeing 737 Max crashes. Why? . 8 Jul 2024",-0.9771,2024-07-08
Boeing Corporation,"Forbes Vital Lessons From The Boeing Strike Boeing is a cautionary tale of what can happen when the mindset known as ""shareholder primacy"" vanquishes the far healthier mindset of multi-stakeholder... . 31 Oct 2024",0.1779,2024-10-31
Boeing Corporation,BBC Boeing to plead guilty to criminal fraud charge over 737 Max crashes Boeing has agreed to plead guilty to a criminal fraud conspiracy charge after the US found the company violated a deal meant to reform it after two fatal... . 8 Jul 2024,-0.9769,2024-07-08
Boeing Corporation,"PR Newswire Boeing and Clear Sky Launch Partnership to Help Decarbonize Aviation FARNBOROUGH, United Kingdom, July 23, 2024 – Boeing [NYSE: BA] and Clear Sky, an investment company dedicated to aviation sustainability, are joining forces... . 23 Jul 2024",0.9136,2024-07-23
Boeing Corporation,The National Can the US allow Boeing to fail? Boeing is expected to respond this week to a plea deal presented by US lawmakers that would settle a criminal fraud trial in connection with two deadly crashes. . 3 Jul 2024,-0.8689,2024-07-03
Boeing Corporation,"Outlook Business Boeing's Mass Layoffs: How a $5 Billion Loss and Strike Led to 17,000 Job Cuts This isn't the first time the troubled airline has taken such a move. Just last month, the company had announced temporary furloughs alongside a hiring... . 12 Oct 2024",-0.7906,2024-10-12
Boeing Corporation,"Yahoo Finance Could Buying Boeing Stock Today Set You Up for Life? The idea behind buying Boeing (NYSE: BA) stock is simple. Despite its troubles in recent years, the aviation giant remains in an effective duopoly. . 8 Dec 2024",0.6788,2024-12-08
Boeing Corporation,Kiplinger Why Boeing Is Considering a Potential $10 Billion Stock Sale Boeing (BA) shares are trading higher Tuesday on news the embattled aerospace giant is considering issuing new stock. The move would raise at least $10... . 1 Oct 2024,0.296,2024-10-01
Boeing Corporation,Reuters New Boeing CEO holds first meeting with FAA chief New Boeing CEO Kelly Ortberg met this week with the head of the Federal Aviation Administration as the planemaker faces numerous regulatory issues and... . 30 Aug 2024,0.0,2024-08-30
Boeing Corporation,"WSJ Boeing’s CEO Is Shrinking the Jet Maker to Stop Its Crisis From Spiraling A strike could end soon, but the company remains in a perilous financial position. . 20 Oct 2024",-0.5267,2024-10-20
