,Open,High,Low,Close,Volume
2023-04-13,104.84,106.44,104.09,106.15,3435218.0
2023-04-14,106.0,107.117,105.01,105.77,2793598.0
2023-04-17,106.16,107.1,105.94,106.78,2430921.0
2023-04-18,107.23,107.3,105.8738,106.27,1912079.0
2023-04-19,105.7,106.34,105.46,106.08,1917987.0
2023-04-20,105.46,105.59,104.105,104.73,3695303.0
2023-04-21,104.98,105.12,104.06,104.48,6391798.0
2023-04-24,105.05,105.31,104.36,105.06,3535979.0
2023-04-25,105.68,107.3,104.16,104.37,5071415.0
2023-04-26,104.0,105.2,102.77,102.92,3152908.0
2023-04-27,103.08,105.39,103.08,105.33,2393078.0
2023-04-28,105.31,106.405,105.15,106.22,3983689.0
2023-05-01,106.34,106.83,105.56,105.85,2289449.0
2023-05-02,105.51,105.7,102.66,102.98,3012012.0
2023-05-03,103.5,104.6,102.6726,102.83,2056095.0
2023-05-04,102.55,102.98,100.76,101.84,2963164.0
2023-05-05,102.8,103.48,102.05,103.35,1943779.0
2023-05-08,103.56,103.925,101.6475,102.34,2094189.0
2023-05-09,101.47,101.75,100.4,100.8,3121575.0
2023-05-10,101.39,101.7,99.601,100.9,2744095.0
2023-05-11,100.5,101.0,99.8,100.78,2774017.0
2023-05-12,101.21,101.27,99.27,100.27,2456105.0
2023-05-15,100.07,100.83,99.27,100.49,2406964.0
2023-05-16,100.0,100.04,98.0,98.01,3744629.0
2023-05-17,98.42,100.31,98.0,100.18,3577976.0
2023-05-18,98.44,99.84,98.06,99.64,2914335.0
2023-05-19,100.25,100.465,98.67,99.03,2699900.0
2023-05-22,98.88,102.04,98.32,101.71,4187327.0
2023-05-23,101.71,102.835,100.66,100.7,3616226.0
2023-05-24,100.45,100.7,96.97,96.99,4132558.0
2023-05-25,96.55,97.21,95.35,97.05,3119602.0
2023-05-26,97.05,97.44,96.365,96.94,2787353.0
2023-05-30,96.93,97.2,95.2,96.06,2870783.0
2023-05-31,95.0,95.77,93.19,93.31,6026610.0
2023-06-01,93.47,94.58,92.38,94.28,3329511.0
2023-06-02,96.1,104.55,96.0371,102.53,14162912.0
2023-06-05,100.9,102.49,97.91,97.98,5911964.0
2023-06-06,98.06,99.63,97.29,98.29,4474086.0
2023-06-07,98.72,101.16,97.6,101.0,3341172.0
2023-06-08,100.8,101.35,99.5845,100.76,3152525.0
2023-06-09,100.7,101.585,98.2,99.9,4513943.0
2023-06-12,100.35,102.44,100.21,101.26,3500477.0
2023-06-13,101.26,103.14,100.84,102.74,3283265.0
2023-06-14,103.16,103.67,101.17,101.95,3250959.0
2023-06-15,101.9,104.09,101.62,103.81,2822368.0
2023-06-16,104.25,104.89,103.17,104.54,6197456.0
2023-06-20,102.78,102.93,101.075,102.3,2747024.0
2023-06-21,101.67,102.29,100.8,101.47,2518050.0
2023-06-22,101.29,101.31,99.64,100.43,2594899.0
2023-06-23,103.3,103.5,99.48,100.72,7811288.0
2023-06-26,100.0,100.885,99.47,100.41,3655366.0
2023-06-27,99.92,100.22,98.07,98.26,5429368.0
2023-06-28,98.26,99.27,97.77,98.57,3795598.0
2023-06-29,98.1,99.46,97.92,99.24,3496870.0
2023-06-30,100.01,100.4,99.2,100.09,5087002.0
2023-07-03,100.2,101.44,99.92,101.14,1599469.0
2023-07-05,100.79,101.37,98.57,98.63,3945338.0
2023-07-06,98.0,98.08,95.57,96.31,5133163.0
